CPY ID,Time,EUR,Chronology,Day,Start,End,Company,Stage,What,Follow Up_What,Follow up_days,Follow Up_Day,Follow Up_Company,Follow Up_OPID,Follow Up_What Copy,Sort by Date and Time,Column1,Column2,Column3,Column4
CPY8250,1:00, 110   ," 44,274.5833   ",Friday 19/03/21 ,14:00,15:00,Hyperganic,,Chat with Andrei M. He will send contact for refereence. Asked Darwin to follow up with micro task.,,,,,,," 44,274.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Andrei M. He will send contact for refereence. Asked Darwin to follow up with micro task."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-19T14:00:00.000Z,2021-03-19T15:00:00.000Z,Chat with Andrei M. He will send contact for refereence. Asked Darwin to follow up with micro task.
CPY8250,2:24, 263   ," 44,274.6250   ",Friday 19/03/21 ,15:00,17:24,Hyperganic,,,,,,,,," 44,274.6250   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-19T15:00:00.000Z,2021-03-19T17:24:00.000Z,.
CPY8250,0:30, 55   ," 44,277.3750   ",Monday 22/03/21 ,9:00,9:30,Hyperganic,,,,,,,,," 44,277.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T09:00:00.000Z,2021-03-22T09:30:00.000Z,.
CPY8250,0:30, 55   ," 44,277.3958   ",Monday 22/03/21 ,9:30,10:00,Hyperganic,,Sync with Lin,,,,,,," 44,277.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T09:30:00.000Z,2021-03-22T10:00:00.000Z,Sync with Lin
CPY8250,1:00, 110   ," 44,277.4167   ",Monday 22/03/21 ,10:00,11:00,Hyperganic,,Sync with Karen,,,,,,," 44,277.4167   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with Karen"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T10:00:00.000Z,2021-03-22T11:00:00.000Z,Sync with Karen
CPY8250,0:45, 82   ," 44,277.4583   ",Monday 22/03/21 ,11:00,11:45,Hyperganic,,,,,,,,," 44,277.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T11:00:00.000Z,2021-03-22T11:45:00.000Z,.
CPY8255649,0:40, 73   ," 44,277.5208   ",Monday 22/03/21 ,12:30,13:10,internetstores GmbH,,Intro via Philipp. Discussed saddle project,,,,,,," 44,277.5208   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Intro via Philipp. Discussed saddle project"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T12:30:00.000Z,2021-03-22T13:10:00.000Z,Intro via Philipp. Discussed saddle project
CPY82564,0:20, 37   ," 44,277.5486   ",Monday 22/03/21 ,13:10,13:30,German RepRap,,,,,,,,," 44,277.5486   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T13:10:00.000Z,2021-03-22T13:30:00.000Z,.
CPY8250,0:11, 20   ," 44,277.5854   ",Monday 22/03/21 ,14:03,14:14,Hyperganic,,,,,,,,," 44,277.5854   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T14:03:00.000Z,2021-03-22T14:14:00.000Z,.
CPY8250,0:46, 84   ," 44,277.5931   ",Monday 22/03/21 ,14:14,15:00,Hyperganic,,,,,,,,," 44,277.5931   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T14:14:00.000Z,2021-03-22T15:00:00.000Z,.
CPY82564,0:20, 37   ," 44,277.6250   ",Monday 22/03/21 ,15:00,15:20,German RepRap,,,,,,,,," 44,277.6250   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T15:00:00.000Z,2021-03-22T15:20:00.000Z,.
CPY8250,0:40, 73   ," 44,277.6389   ",Monday 22/03/21 ,15:20,16:00,Hyperganic,,,,,,,,," 44,277.6389   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T15:20:00.000Z,2021-03-22T16:00:00.000Z,.
CPY8250,0:48, 88   ," 44,277.6667   ",Monday 22/03/21 ,16:00,16:48,Hyperganic,,Chat with Marcus Chan and read Linhans Micro Task,,,,,,," 44,277.6667   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Marcus Chan and read Linhans Micro Task"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T16:00:00.000Z,2021-03-22T16:48:00.000Z,Chat with Marcus Chan and read Linhans Micro Task
CPY8250,2:17, 251   ," 44,277.7000   ",Monday 22/03/21 ,16:48,19:05,Hyperganic,,Reporting,,,,,,," 44,277.7000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Reporting"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T16:48:00.000Z,2021-03-22T19:05:00.000Z,Reporting
CPY82572,2:00, 220   ," 44,277.8542   ",Monday 22/03/21 ,20:30,22:30,HP Inc.,,Call with Dominic re Scott,,,,,,," 44,277.8542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Call with Dominic re Scott"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-22T20:30:00.000Z,2021-03-22T22:30:00.000Z,Call with Dominic re Scott
CPY8250,2:00, 220   ," 44,278.3750   ",Tuesday 23/03/21 ,9:00,11:00,Hyperganic,,Gen Standup and Sync with Aaron and Sherman,,,,,,," 44,278.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Gen Standup and Sync with Aaron and Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T09:00:00.000Z,2021-03-23T11:00:00.000Z,Gen Standup and Sync with Aaron and Sherman
CPY8250,1:00, 110   ," 44,278.4583   ",Tuesday 23/03/21 ,11:00,12:00,Hyperganic,,Linhan will join Hyperganic. Discussed Details,,,,,,," 44,278.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Linhan will join Hyperganic. Discussed Details"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T11:00:00.000Z,2021-03-23T12:00:00.000Z,Linhan will join Hyperganic. Discussed Details
CPY8250,0:45, 82   ," 44,278.5000   ",Tuesday 23/03/21 ,12:00,12:45,Hyperganic,,Sync with Lin,,,,,,," 44,278.5000   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T12:00:00.000Z,2021-03-23T12:45:00.000Z,Sync with Lin
CPY8250,1:00, 110   ," 44,278.5833   ",Tuesday 23/03/21 ,14:00,15:00,Hyperganic,,Chat with Nils re China strategy,,,,,,," 44,278.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Nils re China strategy"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T14:00:00.000Z,2021-03-23T15:00:00.000Z,Chat with Nils re China strategy
CPY8255262,1:30, 165   ," 44,278.6250   ",Tuesday 23/03/21 ,15:00,16:30,Scott Sports SA,,Discussed workflow ith Dominic and Fabio,,,,,,," 44,278.6250   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Discussed workflow ith Dominic and Fabio"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T15:00:00.000Z,2021-03-23T16:30:00.000Z,Discussed workflow ith Dominic and Fabio
CPY8250,0:53, 97   ," 44,278.6875   ",Tuesday 23/03/21 ,16:30,17:23,Hyperganic,,Mails,,,,,,," 44,278.6875   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Mails"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T16:30:00.000Z,2021-03-23T17:23:00.000Z,Mails
CPY8257,0:22, 40   ," 44,278.7243   ",Tuesday 23/03/21 ,17:23,17:45,Ackuretta Technologies Pvt. Ltd.,,Asked Ayush for more detailed business case,,,,,,," 44,278.7243   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Asked Ayush for more detailed business case"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T17:23:00.000Z,2021-03-23T17:45:00.000Z,Asked Ayush for more detailed business case
CPY8251163,0:07, 13   ," 44,278.7396   ",Tuesday 23/03/21 ,17:45,17:52,ArianeGroup SAS,,Checked invoice with soller,,,,,,," 44,278.7396   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Checked invoice with soller"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T17:45:00.000Z,2021-03-23T17:52:00.000Z,Checked invoice with soller
CPY8250,0:31, 57   ," 44,278.7444   ",Tuesday 23/03/21 ,17:52,18:23,Hyperganic,,Stephanie Luo application. Asked Karen for her input,,,,,,," 44,278.7444   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Stephanie Luo application. Asked Karen for her input"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T17:52:00.000Z,2021-03-23T18:23:00.000Z,Stephanie Luo application. Asked Karen for her input
CPY8255163,0:12, 22   ," 44,278.7660   ",Tuesday 23/03/21 ,18:23,18:35,Vans,,Checked re NDA,,,,,,," 44,278.7660   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Checked re NDA"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T18:23:00.000Z,2021-03-23T18:35:00.000Z,Checked re NDA
CPY8250,0:25, 46   ," 44,278.7743   ",Tuesday 23/03/21 ,18:35,19:00,Hyperganic,,,,,,,,," 44,278.7743   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T18:35:00.000Z,2021-03-23T19:00:00.000Z,.
CPY8250,1:44, 190   ," 44,278.8542   ",Tuesday 23/03/21 ,20:30,22:14,Hyperganic,,,,,,,,," 44,278.8542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-23T20:30:00.000Z,2021-03-23T22:14:00.000Z,.
CPY8250,1:30, 165   ," 44,279.3542   ",Wednesday 24/03/21 ,8:30,10:00,Hyperganic,,Reference Interview with Tom re Andrei,,,,,,," 44,279.3542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Reference Interview with Tom re Andrei"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T08:30:00.000Z,2021-03-24T10:00:00.000Z,Reference Interview with Tom re Andrei
CPY8254966,1:00, 110   ," 44,279.4167   ",Wednesday 24/03/21 ,10:00,11:00,VIVOBAREFOOT Limited,,Discussed separation between design and Mass customization,,,,,,," 44,279.4167   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Discussed separation between design and Mass customization"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T10:00:00.000Z,2021-03-24T11:00:00.000Z,Discussed separation between design and Mass customization
CPY8250,1:30, 165   ," 44,279.4583   ",Wednesday 24/03/21 ,11:00,12:30,Hyperganic,,Chat with Robert and,,,,,,," 44,279.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Robert and"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T11:00:00.000Z,2021-03-24T12:30:00.000Z,Chat with Robert and
CPY8250,0:30, 55   ," 44,279.5625   ",Wednesday 24/03/21 ,13:30,14:00,Hyperganic,,,,,,,,," 44,279.5625   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T13:30:00.000Z,2021-03-24T14:00:00.000Z,.
CPY825156,0:40, 73   ," 44,279.5833   ",Wednesday 24/03/21 ,14:00,14:40,Voxeljet AG,,Tobias King and Tobias ? Call. They asked for some demonstrators. ,,,,,,," 44,279.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Tobias King and Tobias ? Call. They asked for some demonstrators. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T14:00:00.000Z,2021-03-24T14:40:00.000Z,Tobias King and Tobias ? Call. They asked for some demonstrators. 
CPY8250,1:50, 201   ," 44,279.6111   ",Wednesday 24/03/21 ,14:40,16:30,Hyperganic,,BrŸchle,,,,,,," 44,279.6111   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""BrŸchle"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T14:40:00.000Z,2021-03-24T16:30:00.000Z,BrŸchle
CPY8250,2:40, 293   ," 44,279.6875   ",Wednesday 24/03/21 ,16:30,19:10,Hyperganic,,Sync with Lin,,,,,,," 44,279.6875   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Sync with Lin"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T16:30:00.000Z,2021-03-24T19:10:00.000Z,Sync with Lin
CPY82572,0:20, 37   ," 44,279.7986   ",Wednesday 24/03/21 ,19:10,19:30,HP Inc.,,,,,,,,," 44,279.7986   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-24T19:10:00.000Z,2021-03-24T19:30:00.000Z,.
CPY8250,0:30, 55   ," 44,280.4375   ",Thursday 25/03/21 ,10:30,11:00,Hyperganic,,Made Andrei an offer,,,,,,," 44,280.4375   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Made Andrei an offer"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T10:30:00.000Z,2021-03-25T11:00:00.000Z,Made Andrei an offer
CPY8250,1:00, 110   ," 44,280.4583   ",Thursday 25/03/21 ,11:00,12:00,Hyperganic,,Chat with Jainil reference. Not that positive. ,,,,,,," 44,280.4583   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Chat with Jainil reference. Not that positive. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T11:00:00.000Z,2021-03-25T12:00:00.000Z,Chat with Jainil reference. Not that positive. 
CPY8255030,0:30, 55   ," 44,280.5417   ",Thursday 25/03/21 ,13:00,13:30,Sunshine Smile GmbH,,Felix: 35M financing round closed. They currently evaluate their internal priorities. Hardware will be first. He will send anonymous testing files for alignment,,,,,,," 44,280.5417   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Felix: 35M financing round closed. They currently evaluate their internal priorities. Hardware will be first. He will send anonymous testing files for alignment"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T13:00:00.000Z,2021-03-25T13:30:00.000Z,Felix: 35M financing round closed. They currently evaluate their internal priorities. Hardware will be first. He will send anonymous testing files for alignment
CPY8250,1:00, 110   ," 44,280.5625   ",Thursday 25/03/21 ,13:30,14:30,Hyperganic,,,,,,,,," 44,280.5625   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T13:30:00.000Z,2021-03-25T14:30:00.000Z,.
CPY8255206,0:30, 55   ," 44,280.6042   ",Thursday 25/03/21 ,14:30,15:00,Alpargatas S.A.,,Short call and org of follow up,,,,,,," 44,280.6042   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Short call and org of follow up"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T14:30:00.000Z,2021-03-25T15:00:00.000Z,Short call and org of follow up
CPY8250,2:00, 220   ," 44,280.6250   ",Thursday 25/03/21 ,15:00,17:00,Hyperganic,,Aaron will leave us late April. Full power on recruiting.,,,,,,," 44,280.6250   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Aaron will leave us late April. Full power on recruiting."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T15:00:00.000Z,2021-03-25T17:00:00.000Z,Aaron will leave us late April. Full power on recruiting.
CPY8255237,0:45, 82   ," 44,280.7083   ",Thursday 25/03/21 ,17:00,17:45,Decathlon S.A.,,Intro Call with Marc. ,Did Marc speak to his colleagues? NDA ready?,14,Thursday 08/04/21 ,Decathlon S.A.,,Did Marc speak to his colleagues? NDA ready?," 44,280.7083   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Intro Call with Marc. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T17:00:00.000Z,2021-03-25T17:45:00.000Z,Intro Call with Marc. 
CPY8250,0:41, 75   ," 44,280.7396   ",Thursday 25/03/21 ,17:45,18:26,Hyperganic,,,,,,,,," 44,280.7396   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-25T17:45:00.000Z,2021-03-25T18:26:00.000Z,.
CPY8255627,1:00, 110   ," 44,281.3542   ",Friday 26/03/21 ,8:30,9:30,Elite Orthotics,,Scope Definition,,,,,,," 44,281.3542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Scope Definition"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-26T08:30:00.000Z,2021-03-26T09:30:00.000Z,Scope Definition
CPY8250,3:00, 329   ," 44,281.3958   ",Friday 26/03/21 ,9:30,12:30,Hyperganic,,,,,,,,," 44,281.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-26T09:30:00.000Z,2021-03-26T12:30:00.000Z,.
CPY8250,5:30, 604   ," 44,281.5417   ",Friday 26/03/21 ,13:00,18:30,Hyperganic,,,,,,,,," 44,281.5417   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-26T13:00:00.000Z,2021-03-26T18:30:00.000Z,.
CPY8250,0:30, 55   ," 44,284.3750   ",Monday 29/03/21 ,9:00,9:30,Hyperganic,,,,,,,,," 44,284.3750   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T09:00:00.000Z,2021-03-29T09:30:00.000Z,.
CPY8255262,2:30, 274   ," 44,284.3958   ",Monday 29/03/21 ,9:30,12:00,Scott Sports SA,,Insole discussion,,,,,,," 44,284.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Insole discussion"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T09:30:00.000Z,2021-03-29T12:00:00.000Z,Insole discussion
CPY8250,0:50, 91   ," 44,284.5417   ",Monday 29/03/21 ,13:00,13:50,Hyperganic,,Update with Sherman,,,,,,," 44,284.5417   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Update with Sherman"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T13:00:00.000Z,2021-03-29T13:50:00.000Z,Update with Sherman
CPY8255237,0:08, 15   ," 44,284.5764   ",Monday 29/03/21 ,13:50,13:58,Decathlon S.A.,,Send Zoom Recording. ,Follow up call?,7,Monday 05/04/21 ,Decathlon S.A.,,Follow up call?," 44,284.5764   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Send Zoom Recording. "",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T13:50:00.000Z,2021-03-29T13:58:00.000Z,Send Zoom Recording. 
CPY8250,0:30, 55   ," 44,284.5833   ",Monday 29/03/21 ,14:00,14:30,Hyperganic,,Handed over saddle project to Lisa,,,,,,," 44,284.5833   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Handed over saddle project to Lisa"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T14:00:00.000Z,2021-03-29T14:30:00.000Z,Handed over saddle project to Lisa
CPY8251135,1:00, 110   ," 44,284.6042   ",Monday 29/03/21 ,14:30,15:30,"Wanhua Chemical Group Co., Ltd.",,Material Validation chat,,,,,,," 44,284.6042   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Material Validation chat"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T14:30:00.000Z,2021-03-29T15:30:00.000Z,Material Validation chat
CPY8250,0:30, 55   ," 44,284.6458   ",Monday 29/03/21 ,15:30,16:00,Hyperganic,,Update with Josy,,,,,,," 44,284.6458   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Update with Josy"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T15:30:00.000Z,2021-03-29T16:00:00.000Z,Update with Josy
CPY8250,0:51, 93   ," 44,284.6667   ",Monday 29/03/21 ,16:00,16:51,Hyperganic,,"Reference Interview with Lorenz re Sebastian, Rejected Jainil and Joel",,,,,,," 44,284.6667   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Reference Interview with Lorenz re Sebastian, Rejected Jainil and Joel"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T16:00:00.000Z,2021-03-29T16:51:00.000Z,"Reference Interview with Lorenz re Sebastian, Rejected Jainil and Joel"
CPY8255627,1:31, 166   ," 44,284.7021   ",Monday 29/03/21 ,16:51,18:22,Elite Orthotics,,Cost and legal planning,,,,,,," 44,284.7021   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Cost and legal planning"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T16:51:00.000Z,2021-03-29T18:22:00.000Z,Cost and legal planning
CPY8250,0:35, 64   ," 44,284.7653   ",Monday 29/03/21 ,18:22,18:57,Hyperganic,,General Internal,,,,,,," 44,284.7653   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""General Internal"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T18:22:00.000Z,2021-03-29T18:57:00.000Z,General Internal
CPY8250,1:06, 121   ," 44,284.8542   ",Monday 29/03/21 ,20:30,21:36,Hyperganic,,General Internal,,,,,,," 44,284.8542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""General Internal"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-29T20:30:00.000Z,2021-03-29T21:36:00.000Z,General Internal
CPY8255627,1:00, 110   ," 44,285.3542   ",Tuesday 30/03/21 ,8:30,9:30,Elite Orthotics,,Commercial Negotiation,,,,,,," 44,285.3542   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""Commercial Negotiation"",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-30T08:30:00.000Z,2021-03-30T09:30:00.000Z,Commercial Negotiation
CPY8250,1:30, 165   ," 44,285.3958   ",Tuesday 30/03/21 ,9:30,11:00,Hyperganic,,,,,,,,," 44,285.3958   ","[{""type"":""p"",""__source"":{""fileName"":"""",""lineNumber"":39,""columnNumber"":9},""children"":[{""text"":""."",""__source"":{""fileName"":"""",""lineNumber"":40,""columnNumber"":13}}]}]",2021-03-30T09:30:00.000Z,2021-03-30T11:00:00.000Z,.
